loss,accuracy,val_loss,val_accuracy
0.004811080172657967,0.9979772567749023,0.11963380128145218,0.9763779640197754
0.0035395706072449684,0.9989886283874512,0.24112537503242493,0.965640664100647
0.017577065154910088,0.9953224062919617,0.3233824670314789,0.9549033641815186
0.019422728568315506,0.9949430823326111,0.1526889055967331,0.9742304682731628
0.0039199707098305225,0.998735785484314,0.1754598617553711,0.9785254001617432
0.00895415898412466,0.9969658851623535,0.20894359052181244,0.9642090201377869
0.011946594342589378,0.9964601993560791,0.22682367265224457,0.9613457322120667
0.02209201082587242,0.9962073564529419,0.5173129439353943,0.9176807403564453
0.005510900169610977,0.9982300996780396,0.41789451241493225,0.9434502720832825
0.006019816268235445,0.9984829425811768,0.3750994801521301,0.9463135004043579
0.009717261418700218,0.9962073564529419,0.16314367949962616,0.960629940032959
0.001761533785611391,0.9994943141937256,0.27858901023864746,0.9563350081443787
0.0001880960917333141,1.0,0.1967908889055252,0.9713672399520874
0.0006691754097118974,0.9997471570968628,0.35932692885398865,0.9541875720024109
0.061302147805690765,0.9857142567634583,0.31789177656173706,0.9549033641815186
0.0068344674073159695,0.9982300996780396,0.46672290563583374,0.9348604083061218
0.005786898545920849,0.9984829425811768,0.35345184803009033,0.9541875720024109
0.0029262867756187916,0.9991150498390198,0.2649495303630829,0.9591982960700989
0.008463731966912746,0.9986093640327454,0.17322146892547607,0.9727988839149475
0.0031610936857759953,0.999367892742157,0.17905868589878082,0.970651388168335
0.004125693812966347,0.998735785484314,0.4060894250869751,0.9405869841575623
0.001170406467281282,0.9994943141937256,0.24660749733448029,0.9634932279586792
0.00014133515651337802,1.0,0.21150431036949158,0.9713672399520874
0.00540333054959774,0.9979772567749023,0.5071067810058594,0.9463135004043579
0.0023881113156676292,0.9992414712905884,0.30659300088882446,0.9649248123168945
0.015363486483693123,0.9968394637107849,0.42513197660446167,0.9441660642623901
0.015654876828193665,0.9963337779045105,0.8232311606407166,0.8847530484199524
0.005499857012182474,0.9989886283874512,0.14864030480384827,0.982104480266571
0.010058214887976646,0.9972187280654907,0.4029048979282379,0.9498926401138306
0.008174492046236992,0.9973451495170593,0.25846540927886963,0.9642090201377869
0.030007630586624146,0.993678867816925,0.4051174521446228,0.947745144367218
0.00649955403059721,0.9983565211296082,0.5927753448486328,0.9169649481773376
0.0017757968744263053,0.9992414712905884,0.3379859924316406,0.9556191563606262
0.011707489378750324,0.9979772567749023,0.6310636401176453,0.9105225205421448
0.017538966611027718,0.9960809350013733,0.11832381784915924,0.982104480266571
0.02597060240805149,0.9950695037841797,0.11812891066074371,0.982104480266571
0.004470655228942633,0.998735785484314,0.31748253107070923,0.960629940032959
0.003914073575288057,0.9989886283874512,0.19942507147789001,0.9785254001617432
0.004545602481812239,0.9989886283874512,0.6791442036628723,0.9334287643432617
0.016619814559817314,0.9968394637107849,0.3189735412597656,0.9620615839958191
0.014287595637142658,0.9969658851623535,0.41648826003074646,0.947745144367218
0.010311535559594631,0.9973451495170593,0.07210646569728851,0.9842519760131836
0.0033771120943129063,0.9989886283874512,0.2874191999435425,0.9677881002426147
0.0022195817437022924,0.9996207356452942,0.30498579144477844,0.9727988839149475
0.00013237691018730402,1.0,0.3052794933319092,0.9685039520263672
2.122682417393662e-05,1.0,0.3552616536617279,0.9649248123168945
0.0005354585009627044,0.9997471570968628,0.4268806278705597,0.9563350081443787
0.03081103041768074,0.9939317107200623,0.18642349541187286,0.9699355959892273
0.0062627349980175495,0.998103678226471,0.3034600615501404,0.9599140882492065
0.007058669812977314,0.9984829425811768,0.38965296745300293,0.965640664100647
0.018501555547118187,0.9965866208076477,0.5559069514274597,0.9384394884109497
0.0053091333247721195,0.9989886283874512,0.31326091289520264,0.9627773761749268
0.004348569083958864,0.9984829425811768,0.6505882143974304,0.9362920522689819
0.008369212970137596,0.9978508353233337,0.6349617838859558,0.937723696231842
0.006725995801389217,0.9984829425811768,0.17351816594600677,0.9835361242294312
